Model,Scenario,Step,Stabilizing force trajectory,Destabilizing force trajectory,Target stabilizing force,Target destabilizing force,Target VE free energy,Field potential Phi,Lyapunov V,Delta Lyapunov V,Jacobian eigenvalue 1,Jacobian eigenvalue 2,Locally stable
w/o RAG,Coverage-capped deployment,12,1.4717841712815514,0.8036311269385568,1.6500000000000001,0.65,0.65,-0.6681530443429946,0.0553634047702144,-0.001454728016387824,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,13,1.4753547403899678,0.8042399571327219,1.6500000000000001,0.65,0.65,-0.6711147832572459,0.05429093108055946,-0.0010724736896549347,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,14,1.4781998431933834,0.804863755750449,1.6500000000000001,0.65,0.65,-0.6733360874429344,0.053498076723912824,-0.0007928543566466384,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,15,1.4804724263527909,0.8054703607705901,1.6500000000000001,0.65,0.65,-0.6750020655822008,0.0529106313048474,-0.0005874454190654271,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,16,1.4822920312495285,0.8060404820628778,1.6500000000000001,0.65,0.65,-0.6762515491866506,0.05247459482482447,-0.00043603648002292494,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,17,1.4837523239696426,0.8065636620796546,1.6500000000000001,0.65,0.65,-0.677188661889988,0.05215047006928697,-0.00032412475553750264,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,18,1.484926882419204,0.8070353860017129,1.6500000000000001,0.65,0.65,-0.677891496417491,0.05190924660455033,-0.0002412234647366368,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,19,1.4858736525512397,0.8074550302381214,1.6500000000000001,0.65,0.65,-0.6784186223131183,0.05172954447415894,-0.00017970213039139593,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,20,1.4866383867250041,0.8078244199901655,1.6500000000000001,0.65,0.65,-0.6788139667348386,0.051595564237041494,-0.00013398023711744256,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,21,1.4872573023123599,0.8081468272612309,1.6500000000000001,0.65,0.65,-0.679110475051129,0.05149560462344427,-9.995961359722527e-05,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,22,1.4877591419172136,0.8084262856288668,1.6500000000000001,0.65,0.65,-0.6793328562883468,0.051420984009598145,-7.462061384612417e-05,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,23,1.4881667735397535,0.8086671313234933,1.6500000000000001,0.65,0.65,-0.6794996422162601,0.05136525174896016,-5.57322606379862e-05,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,24,1.488498436349345,0.8088737046871499,1.6500000000000001,0.65,0.65,-0.6796247316621951,0.05132360910262633,-4.164264633382819e-05,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,25,1.4887687129034686,0.8090501641568222,1.6500000000000001,0.65,0.65,-0.6797185487466464,0.051292482657116265,-3.1126445510065714e-05,-0.8500000000000001,-1.25,True
